"yield_curve_code";"proj_time";"month";"nominal_rate";"inflation";"basis"
"YC202112";1424;12;0.09691521;0.08605467;"IFRS"
"YC202112";1425;12;0.09691521;0.08605467;"IFRS"
"YC202112";1426;12;0.09691521;0.08605467;"IFRS"
"YC202112";1427;12;0.09691521;0.08605467;"IFRS"
"YC202112";1428;12;0.09691521;0.08605467;"IFRS"
"YC202112";1429;12;0.09691521;0.08605467;"IFRS"
"YC202112";1430;12;0.09691521;0.08605467;"IFRS"
"YC202112";1431;12;0.09691521;0.08605467;"IFRS"
"YC202112";1432;12;0.09691521;0.08605467;"IFRS"
"YC202112";1433;12;0.09691521;0.08605467;"IFRS"
"YC202112";1434;12;0.09691521;0.08605467;"IFRS"
"YC202112";1435;12;0.09691521;0.08605467;"IFRS"
"YC202112";1436;12;0.09691521;0.08605467;"IFRS"
"YC202112";1437;12;0.09691521;0.08605467;"IFRS"
"YC202112";1438;12;0.09691521;0.08605467;"IFRS"
"YC202112";1439;12;0.09691521;0.08605467;"IFRS"
"YC202112";1440;12;0.09691521;0.08605467;"IFRS"
"YC202112";1441;12;0.09691521;0.08605467;"IFRS"
"YC202112";1442;12;0.09691521;0.08605467;"IFRS"
"YC202112";1443;12;0.09691521;0.08605467;"IFRS"
"YC202112";1444;12;0.09691521;0.08605467;"IFRS"
"YC202112";1445;12;0.09691521;0.08605467;"IFRS"
"YC202112";1446;12;0.09691521;0.08605467;"IFRS"
"YC202112";1447;12;0.09691521;0.08605467;"IFRS"
"YC202112";1448;12;0.09691521;0.08605467;"IFRS"
"YC202112";1449;12;0.09691521;0.08605467;"IFRS"
"YC202112";1450;12;0.09691521;0.08605467;"IFRS"
"YC202112";1451;12;0.09691521;0.08605467;"IFRS"
"YC202112";1452;12;0.09691521;0.08605467;"IFRS"
"YC202112";1453;12;0.09691521;0.08605467;"IFRS"
"YC202112";1454;12;0.09691521;0.08605467;"IFRS"
"YC202112";1455;12;0.09691521;0.08605467;"IFRS"
"YC202112";1456;12;0.09691521;0.08605467;"IFRS"
"YC202112";1457;12;0.09691521;0.08605467;"IFRS"
"YC202112";1458;12;0.09691521;0.08605467;"IFRS"
"YC202112";1459;12;0.09691521;0.08605467;"IFRS"
"YC202112";1460;12;0.09691521;0.08605467;"IFRS"
"YC202112";1461;12;0.09691521;0.08605467;"IFRS"
"YC202112";1462;12;0.09691521;0.08605467;"IFRS"
"YC202112";1463;12;0.09691521;0.08605467;"IFRS"
"YC202112";1464;12;0.09691521;0.08605467;"IFRS"
"YC202112";1465;12;0.09691521;0.08605467;"IFRS"
"YC202112";1466;12;0.09691521;0.08605467;"IFRS"
"YC202112";1467;12;0.09691521;0.08605467;"IFRS"
"YC202112";1468;12;0.09691521;0.08605467;"IFRS"
"YC202112";1469;12;0.09691521;0.08605467;"IFRS"
"YC202112";1470;12;0.09691521;0.08605467;"IFRS"
"YC202112";1471;12;0.09691521;0.08605467;"IFRS"
