policy_number,spcode,product_code,initial_policy,commencement_year,commencement_month,ifrs17_group,age_at_entry,gender,main_member_age_at_entry,main_member_gender,sum_assured,annual_premium,premium_status,premium_pattern,waiting_period,duration_in_force_months,sum_assured_escalation,premium_escalation,interest_percentage,income,education_level,socio_economic_class,occupational_class,smoker_status,select_period,current_loan,premium_frequency,premium_rate,temporary_premium_waiver_indicator,temporary_premium_waiver_month_exit,distribution,tax_class,education,plan,continuity_or_premium_waiver_option,premium_waiver_indicator,commission_type,cashback_indicator,funeral_service_indicator,repatriation,tombstone,cow_benefit,educator_option,paidup_option,paidup_indicator,member_type,term,original_term,outstanding_term_months,food,cashback_option,premium_holiday_used,disability_definition,deferred_period
11082,1,FUN_01,1,2021,12,1,63,M,57,M,50000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,684,0,0,0,0,0,0,0
11082,1,FUN_01,1,2021,12,1,19,M,57,M,25000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
11082,1,FUN_01,1,2021,12,1,75,F,57,M,15000,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,540,0,0,0,0,0,0,0
11082,1,FUN_01,1,2021,12,1,81,F,57,M,15000,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,468,0,0,0,0,0,0,0
11093,1,FUN_01,1,2021,12,1,53,M,53,M,50000,2340,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,804,0,0,0,0,0,0,0
11093,1,FUN_01,1,2021,12,1,52,F,53,M,50000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,816,0,0,0,0,0,0,0
11093,1,FUN_01,1,2021,12,1,18,F,53,M,25000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
11131,1,FUN_01,1,2021,12,1,38,M,38,M,50000,2340,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,972,0,0,0,0,0,0,0
11131,1,FUN_01,1,2021,12,1,36,F,38,M,50000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,996,0,0,0,0,0,0,0
11131,1,FUN_01,1,2021,12,1,17,M,38,M,25000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,84,0,0,0,0,0,0,0
11131,1,FUN_01,1,2021,12,1,11,M,38,M,15000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
11131,1,FUN_01,1,2021,12,1,7,F,38,M,15000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
11163,1,FUN_01,1,2021,12,1,39,F,39,F,50000,2340,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,972,0,0,0,0,0,0,0
11163,1,FUN_01,1,2021,12,1,46,M,39,F,50000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,888,0,0,0,0,0,0,0
11163,1,FUN_01,1,2021,12,1,11,F,39,F,15000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
11163,1,FUN_01,1,2021,12,1,7,F,39,F,15000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
11163,1,FUN_01,1,2021,12,1,1,F,39,F,10000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,288,0,0,0,0,0,0,0
11236,1,FUN_01,1,2021,12,1,47,F,47,F,50000,5052,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,864,0,0,0,0,0,0,0
11236,1,FUN_01,1,2021,12,1,80,F,47,F,15000,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,PAR,468,0,0,0,0,0,0,0
11258,1,FUN_01,1,2021,12,1,39,M,39,M,50000,2964,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,960,0,0,0,0,0,0,0
11258,1,FUN_01,1,2021,12,1,38,F,39,M,50000,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,972,0,0,0,0,0,0,0
11258,1,FUN_01,1,2021,12,1,18,F,39,M,25000,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
11258,1,FUN_01,1,2021,12,1,13,M,39,M,15000,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,144,0,0,0,0,0,0,0
11264,1,FUN_01,1,2021,12,1,51,F,51,F,25000,1968,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,816,0,0,0,0,0,0,0
11264,1,FUN_01,1,2021,12,1,58,M,51,F,25000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,744,0,0,0,0,0,0,0
11264,1,FUN_01,1,2021,12,1,20,F,51,F,15000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,48,0,0,0,0,0,0,0
11264,1,FUN_01,1,2021,12,1,14,F,51,F,15000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
11264,1,FUN_01,1,2021,12,1,77,F,51,F,2000,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,504,0,0,0,0,0,0,0
11264,1,FUN_01,1,2021,12,1,63,F,51,F,1000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,EXT,684,0,0,0,0,0,0,0
11306,1,FUN_01,1,2021,12,1,67,M,67,M,12500,2928,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,636,0,0,0,0,0,0,0
11306,1,FUN_01,1,2021,12,1,63,F,67,M,12500,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,SP,684,0,0,0,0,0,0,0
11306,1,FUN_01,1,2021,12,1,82,M,67,M,12000,0,0,1,9,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,PAR,456,0,0,0,0,0,0,0
11314,1,FUN_01,1,2021,12,1,41,M,41,M,50000,2964,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,MM,936,0,0,0,0,0,0,0
11314,1,FUN_01,1,2021,12,1,36,F,41,M,50000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,SP,1008,0,0,0,0,0,0,0
11314,1,FUN_01,1,2021,12,1,10,M,41,M,15000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,CH,180,0,0,0,0,0,0,0
11314,1,FUN_01,1,2021,12,1,6,M,41,M,10000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,CH,228,0,0,0,0,0,0,0
11379,1,FUN_01,1,2021,12,1,70,F,70,F,50000,2280,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,1,0,0,0,MM,588,0,0,0,0,0,0,0
11387,1,FUN_01,1,2021,12,1,47,M,47,M,50000,2340,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,864,0,0,0,0,0,0,0
11387,1,FUN_01,1,2021,12,1,43,F,47,M,50000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,912,0,0,0,0,0,0,0
11387,1,FUN_01,1,2021,12,1,22,M,47,M,25000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,36,0,0,0,0,0,0,0
11387,1,FUN_01,1,2021,12,1,16,F,47,M,25000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
11389,1,FUN_01,1,2021,12,1,42,M,42,M,50000,5640,0,1,6,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,1,1,0,0,0,MM,924,0,0,0,1,0,0,0
11389,1,FUN_01,1,2021,12,1,40,F,42,M,50000,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,948,0,0,0,0,0,0,0
11389,1,FUN_01,1,2021,12,1,20,M,42,M,25000,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,60,0,0,0,0,0,0,0
11389,1,FUN_01,1,2021,12,1,18,F,42,M,25000,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,84,0,0,0,0,0,0,0
11389,1,FUN_01,1,2021,12,1,16,M,42,M,25000,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,108,0,0,0,0,0,0,0
11389,1,FUN_01,1,2021,12,1,13,F,42,M,25000,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,132,0,0,0,0,0,0,0
11462,1,FUN_01,1,2021,12,1,50,M,50,M,50000,3444,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,828,0,0,0,0,0,0,0
11462,1,FUN_01,1,2021,12,1,57,M,50,M,50000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,744,0,0,0,0,0,0,0
11462,1,FUN_01,1,2021,12,1,19,M,50,M,25000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
11462,1,FUN_01,1,2021,12,1,16,F,50,M,25000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
11524,1,FUN_01,1,2021,12,1,44,M,44,M,50000,4020,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,900,0,0,0,0,0,0,0
11524,1,FUN_01,1,2021,12,1,32,F,44,M,50000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,1056,0,0,0,0,0,0,0
11524,1,FUN_01,1,2021,12,1,4,M,44,M,10000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,252,0,0,0,0,0,0,0
11524,1,FUN_01,1,2021,12,1,38,F,44,M,10000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,EXT,972,0,0,0,0,0,0,0
11524,1,FUN_01,1,2021,12,1,41,M,44,M,10000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,EXT,936,0,0,0,0,0,0,0
11556,1,FUN_01,1,2021,12,1,46,F,46,F,25000,2460,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,888,0,0,0,0,0,0,0
11556,1,FUN_01,1,2021,12,1,38,F,46,F,25000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,984,0,0,0,0,0,0,0
11556,1,FUN_01,1,2021,12,1,17,M,46,F,15000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
11556,1,FUN_01,1,2021,12,1,11,M,46,F,10000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
11556,1,FUN_01,1,2021,12,1,62,F,46,F,10000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,696,0,0,0,0,0,0,0
11644,1,FUN_01,1,2021,12,1,51,F,51,F,25000,2928,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,0,0,0,0,MM,828,0,0,0,0,0,0,0
11644,1,FUN_01,1,2021,12,1,54,M,51,F,25000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,0,0,0,0,SP,792,0,0,0,0,0,0,0
11644,1,FUN_01,1,2021,12,1,18,F,51,F,15000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,0,0,0,0,CH,84,0,0,0,0,0,0,0
11644,1,FUN_01,1,2021,12,1,83,F,51,F,10000,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,432,0,0,0,0,0,0,0
11678,1,FUN_01,1,2021,12,1,46,M,46,M,50000,2340,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,888,0,0,0,0,0,0,0
11678,1,FUN_01,1,2021,12,1,39,M,46,M,50000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,972,0,0,0,0,0,0,0
11678,1,FUN_01,1,2021,12,1,11,F,46,M,15000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
11678,1,FUN_01,1,2021,12,1,7,F,46,M,15000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
11678,1,FUN_01,1,2021,12,1,1,F,46,M,10000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,288,0,0,0,0,0,0,0
11788,1,FUN_01,1,2021,12,1,47,M,47,M,50000,3132,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,1,0,0,0,MM,876,0,0,0,0,0,0,0
11788,1,FUN_01,1,2021,12,1,43,F,47,M,50000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,1,0,0,0,SP,924,0,0,0,0,0,0,0
11788,1,FUN_01,1,2021,12,1,17,F,47,M,25000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
11788,1,FUN_01,1,2021,12,1,12,F,47,M,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
11788,1,FUN_01,1,2021,12,1,11,F,47,M,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
11788,1,FUN_01,1,2021,12,1,6,M,47,M,10000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,228,0,0,0,0,0,0,0
11824,1,FUN_01,1,2021,12,1,37,M,37,M,50000,2340,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,996,0,0,0,0,0,0,0
11824,1,FUN_01,1,2021,12,1,28,F,37,M,50000,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,1092,0,0,0,0,0,0,0
11824,1,FUN_01,1,2021,12,1,7,M,37,M,15000,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
11867,1,FUN_01,1,2021,12,1,33,M,33,M,50000,1980,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,0,0,0,0,0,MM,1032,0,0,0,1,0,0,0
11875,1,FUN_01,1,2021,12,1,48,M,48,M,12500,2952,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,852,0,0,0,0,0,0,0
11875,1,FUN_01,1,2021,12,1,75,F,48,M,12000,0,0,1,9,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,540,0,0,0,0,0,0,0
11875,1,FUN_01,1,2021,12,1,80,M,48,M,12000,0,0,1,9,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,480,0,0,0,0,0,0,0
11883,1,FUN_01,1,2021,12,1,45,M,45,M,50000,3420,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,888,0,0,0,0,0,0,0
11883,1,FUN_01,1,2021,12,1,36,F,45,M,50000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,1008,0,0,0,0,0,0,0
11883,1,FUN_01,1,2021,12,1,16,M,45,M,25000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
11883,1,FUN_01,1,2021,12,1,8,M,45,M,15000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,192,0,0,0,0,0,0,0
11883,1,FUN_01,1,2021,12,1,67,F,45,M,15000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,636,0,0,0,0,0,0,0
11971,1,FUN_01,1,2021,12,1,53,M,53,M,50000,4380,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,804,0,0,0,0,0,0,0
11971,1,FUN_01,1,2021,12,1,45,F,53,M,50000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,888,0,0,0,0,0,0,0
11971,1,FUN_01,1,2021,12,1,18,M,53,M,25000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
11971,1,FUN_01,1,2021,12,1,8,F,53,M,15000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,192,0,0,0,0,0,0,0
11971,1,FUN_01,1,2021,12,1,80,M,53,M,15000,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,468,0,0,0,0,0,0,0
11994,1,FUN_01,1,2021,12,1,32,M,32,M,50000,4044,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,1,1,0,0,0,MM,1056,0,0,0,1,0,0,0
11994,1,FUN_01,1,2021,12,1,32,F,32,M,50000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,1056,0,0,0,0,0,0,0
11994,1,FUN_01,1,2021,12,1,8,F,32,M,15000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
11994,1,FUN_01,1,2021,12,1,1,M,32,M,10000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,288,0,0,0,0,0,0,0
12000,1,FUN_01,1,2021,12,1,54,M,54,M,25000,2520,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,1,0,0,1,1,0,0,0,MM,780,0,0,0,1,0,0,0
12102,1,FUN_01,1,2021,12,1,52,M,52,M,50000,7284,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,1,1,0,0,0,MM,816,0,0,0,1,0,0,0
12102,1,FUN_01,1,2021,12,1,57,M,52,M,50000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,756,0,0,0,0,0,0,0
12102,1,FUN_01,1,2021,12,1,83,M,52,M,10000,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,PAR,444,0,0,0,0,0,0,0
12102,1,FUN_01,1,2021,12,1,77,M,52,M,10000,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,PAR,516,0,0,0,0,0,0,0
12143,1,FUN_01,1,2021,12,1,65,F,65,F,50000,1380,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,648,0,0,0,0,0,0,0
12174,1,FUN_01,1,2021,12,1,43,F,43,F,25000,2820,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,924,0,0,0,0,0,0,0
12174,1,FUN_01,1,2021,12,1,22,M,43,F,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,36,0,0,0,0,0,0,0
12174,1,FUN_01,1,2021,12,1,19,F,43,F,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
12174,1,FUN_01,1,2021,12,1,14,F,43,F,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
12174,1,FUN_01,1,2021,12,1,75,M,43,F,15000,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,540,0,0,0,0,0,0,0
12242,1,FUN_01,1,2021,12,1,44,F,44,F,50000,2496,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,1,0,0,0,MM,912,0,0,0,0,0,0,0
12242,1,FUN_01,1,2021,12,1,20,F,44,F,25000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,60,0,0,0,0,0,0,0
12242,1,FUN_01,1,2021,12,1,14,F,44,F,25000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
12242,1,FUN_01,1,2021,12,1,17,M,44,F,25000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
12242,1,FUN_01,1,2021,12,1,10,M,44,F,15000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,180,0,0,0,0,0,0,0
12242,1,FUN_01,1,2021,12,1,7,F,44,F,15000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
12249,1,FUN_01,1,2021,12,1,62,F,62,F,50000,2172,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,696,0,0,0,0,0,0,0
12281,1,FUN_01,1,2021,12,1,58,F,58,F,50000,2172,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,732,0,0,0,0,0,0,0
12597,1,FUN_01,1,2021,12,1,57,F,57,F,50000,4092,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,744,0,0,0,0,0,0,0
12597,1,FUN_01,1,2021,12,1,21,M,57,F,25000,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,48,0,0,0,0,0,0,0
